model,dataset,mode,file,context_switch_effort,sloc_effort
AG(F),IND-JLMIV+R-2020,original,manifoldcf-1.6.csv_manifoldcf-1.7.csv,2.801724138,21.65311345
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-1.7.csv_diffToPreviousRelease_manifoldcf-1.8.csv,9.049773756,45.08705826
AG(F),IND-JLMIV+R-2020,original,manifoldcf-1.7.csv_manifoldcf-1.8.csv,2.760084926,31.30971638
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-1.8.csv_diffToPreviousRelease_manifoldcf-1.9.csv,5.882352941,46.20742694
AG(F),IND-JLMIV+R-2020,original,manifoldcf-1.8.csv_manifoldcf-1.9.csv,1.738241309,26.36235596
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-1.9.csv_diffToPreviousRelease_manifoldcf-2.0.csv,3.370786517,13.58593631
AG(F),IND-JLMIV+R-2020,original,manifoldcf-1.9.csv_manifoldcf-2.0.csv,1.92926045,11.72720892
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.0.csv_diffToPreviousRelease_manifoldcf-2.1.csv,5.789473684,40.52738292
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.0.csv_manifoldcf-2.1.csv,2.373581011,26.09070034
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.1.csv_diffToPreviousRelease_manifoldcf-2.10.csv,7.836990596,39.90340109
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.1.csv_manifoldcf-2.10.csv,2.741020794,28.08435815
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.10.csv_diffToPreviousRelease_manifoldcf-2.2.csv,4.784688995,30.1225854
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.10.csv_manifoldcf-2.2.csv,1.407035176,21.07116444
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.2.csv_diffToPreviousRelease_manifoldcf-2.3.csv,8.641975309,55.81676388
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.2.csv_manifoldcf-2.3.csv,3.048180924,31.95475394
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.3.csv_diffToPreviousRelease_manifoldcf-2.4.csv,6.201550388,55.39845426
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.3.csv_manifoldcf-2.4.csv,2.647058824,27.01898108
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.4.csv_diffToPreviousRelease_manifoldcf-2.5.csv,12.04819277,50.84223247
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.4.csv_manifoldcf-2.5.csv,3.134182174,29.3445349
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.5.csv_diffToPreviousRelease_manifoldcf-2.6.csv,3.278688525,34.38672168
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.5.csv_manifoldcf-2.6.csv,2.53411306,20.82080464
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.6.csv_diffToPreviousRelease_manifoldcf-2.7.csv,10.06711409,35.54333514
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.6.csv_manifoldcf-2.7.csv,2.826510721,25.34619189
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.7.csv_diffToPreviousRelease_manifoldcf-2.8.csv,2.684563758,23.9407689
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.7.csv_manifoldcf-2.8.csv,1.152737752,17.12264859
AG(F),IND-JLMIV+R-2020,noDup,manifoldcf-2.8.csv_diffToPreviousRelease_manifoldcf-2.9.csv,9.090909091,50.82269911
AG(F),IND-JLMIV+R-2020,original,manifoldcf-2.8.csv_manifoldcf-2.9.csv,1.52817574,21.42403899
AG(F),IND-JLMIV+R-2020,noDup,nutch-0.7.csv_diffToPreviousRelease_nutch-0.8.csv,32.84671533,58.76929244
AG(F),IND-JLMIV+R-2020,original,nutch-0.7.csv_nutch-0.8.csv,28.52664577,55.88917183
AG(F),IND-JLMIV+R-2020,noDup,nutch-0.8.csv_diffToPreviousRelease_nutch-0.9.csv,30,55.73528378
AG(F),IND-JLMIV+R-2020,original,nutch-0.8.csv_nutch-0.9.csv,12.95180723,35.70119157
AG(F),IND-JLMIV+R-2020,noDup,nutch-0.9.csv_diffToPreviousRelease_nutch-1.0.csv,14.64435146,31.91134932
AG(F),IND-JLMIV+R-2020,original,nutch-0.9.csv_nutch-1.0.csv,9.776536313,26.89373131
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.0.csv_diffToPreviousRelease_nutch-1.1.csv,26.92307692,43.65995269
AG(F),IND-JLMIV+R-2020,original,nutch-1.0.csv_nutch-1.1.csv,9.89010989,28.39264651
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.1.csv_diffToPreviousRelease_nutch-1.10.csv,15.24663677,38.64788312
AG(F),IND-JLMIV+R-2020,original,nutch-1.1.csv_nutch-1.10.csv,11.97183099,35.75368915
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.10.csv_diffToPreviousRelease_nutch-1.11.csv,4.046242775,15.33956527
AG(F),IND-JLMIV+R-2020,original,nutch-1.10.csv_nutch-1.11.csv,2.356020942,8.671214029
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.11.csv_diffToPreviousRelease_nutch-1.12.csv,10,20.25865348
AG(F),IND-JLMIV+R-2020,original,nutch-1.11.csv_nutch-1.12.csv,3.274559194,8.674331625
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.12.csv_diffToPreviousRelease_nutch-1.13.csv,17.25663717,39.34277541
AG(F),IND-JLMIV+R-2020,original,nutch-1.12.csv_nutch-1.13.csv,10.64356436,33.08342421
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.13.csv_diffToPreviousRelease_nutch-1.14.csv,13.54166667,22.07679388
AG(F),IND-JLMIV+R-2020,original,nutch-1.13.csv_nutch-1.14.csv,3.389830508,10.12406948
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.14.csv_diffToPreviousRelease_nutch-1.2.csv,8.176100629,25.43745566
AG(F),IND-JLMIV+R-2020,original,nutch-1.14.csv_nutch-1.2.csv,7.81671159,24.82998037
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.2.csv_diffToPreviousRelease_nutch-1.3.csv,10.34482759,29.77562159
AG(F),IND-JLMIV+R-2020,original,nutch-1.2.csv_nutch-1.3.csv,10.20408163,31.66898411
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.3.csv_diffToPreviousRelease_nutch-1.4.csv,15.57377049,34.10332977
AG(F),IND-JLMIV+R-2020,original,nutch-1.3.csv_nutch-1.4.csv,7.723577236,25.77389823
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.4.csv_diffToPreviousRelease_nutch-1.5.csv,17.14285714,21.35601828
AG(F),IND-JLMIV+R-2020,original,nutch-1.4.csv_nutch-1.5.csv,8.835341365,18.82660905
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.5.csv_diffToPreviousRelease_nutch-1.6.csv,22.91666667,31.68642951
AG(F),IND-JLMIV+R-2020,original,nutch-1.5.csv_nutch-1.6.csv,10.8,20.83587926
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.6.csv_diffToPreviousRelease_nutch-1.7.csv,18.26923077,25.5364392
AG(F),IND-JLMIV+R-2020,original,nutch-1.6.csv_nutch-1.7.csv,9.842519685,19.97824949
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.7.csv_diffToPreviousRelease_nutch-1.8.csv,16.39344262,29.2101866
AG(F),IND-JLMIV+R-2020,original,nutch-1.7.csv_nutch-1.8.csv,7.03125,16.21271077
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.8.csv_diffToPreviousRelease_nutch-1.9.csv,11.42857143,13.05059524
AG(F),IND-JLMIV+R-2020,original,nutch-1.8.csv_nutch-1.9.csv,2.032520325,4.116094987
AG(F),IND-JLMIV+R-2020,noDup,nutch-1.9.csv_diffToPreviousRelease_nutch-2.0.csv,0,0
AG(F),IND-JLMIV+R-2020,original,nutch-1.9.csv_nutch-2.0.csv,0,0
AG(F),IND-JLMIV+R-2020,noDup,nutch-2.0.csv_diffToPreviousRelease_nutch-2.1.csv,17.39130435,20.78397213
AG(F),IND-JLMIV+R-2020,original,nutch-2.0.csv_nutch-2.1.csv,4.761904762,9.233297883
AG(F),IND-JLMIV+R-2020,noDup,nutch-2.1.csv_diffToPreviousRelease_nutch-2.2.csv,9.195402299,11.33085367
AG(F),IND-JLMIV+R-2020,original,nutch-2.1.csv_nutch-2.2.csv,5.490196078,9.722757027
AG(F),IND-JLMIV+R-2020,noDup,nutch-2.2.csv_diffToPreviousRelease_nutch-2.3.csv,30.72625698,63.61445783
AG(F),IND-JLMIV+R-2020,original,nutch-2.2.csv_nutch-2.3.csv,21.05263158,52.29866961
AG(F),IND-JLMIV+R-2020,noDup,opennlp-1.7.0.csv_diffToPreviousRelease_opennlp-1.8.0.csv,0.308641975,2.071992235
AG(F),IND-JLMIV+R-2020,original,opennlp-1.7.0.csv_opennlp-1.8.0.csv,0.159744409,1.070346391
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.0.0.csv_diffToPreviousRelease_parquet-mr-1.1.0.csv,0,0
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.0.0.csv_parquet-mr-1.1.0.csv,0,0
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.1.0.csv_diffToPreviousRelease_parquet-mr-1.2.0.csv,4.444444444,9.497206704
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.1.0.csv_parquet-mr-1.2.0.csv,1.271186441,4.483137618
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.2.0.csv_diffToPreviousRelease_parquet-mr-1.3.0.csv,5.46875,12.0271581
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.2.0.csv_parquet-mr-1.3.0.csv,2.919708029,8.651246621
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.3.0.csv_diffToPreviousRelease_parquet-mr-1.4.0.csv,3.80952381,12.95055244
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.3.0.csv_parquet-mr-1.4.0.csv,2.912621359,11.88097401
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.4.0.csv_diffToPreviousRelease_parquet-mr-1.5.0.csv,8.474576271,19.79247328
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.4.0.csv_parquet-mr-1.5.0.csv,4.334365325,13.83999673
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.5.0.csv_diffToPreviousRelease_parquet-mr-1.6.0.csv,9.444444444,27.44340736
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.5.0.csv_parquet-mr-1.6.0.csv,5.039787798,18.04954097
AG(F),IND-JLMIV+R-2020,noDup,parquet-mr-1.6.0.csv_diffToPreviousRelease_parquet-mr-1.7.0.csv,6.631299735,23.07133216
AG(F),IND-JLMIV+R-2020,original,parquet-mr-1.6.0.csv_parquet-mr-1.7.0.csv,6.631299735,23.07133216
AG(F),IND-JLMIV+R-2020,noDup,santuario-java-1.4.5.csv_diffToPreviousRelease_santuario-java-2.0.0.csv,0.27100271,5.865962751
AG(F),IND-JLMIV+R-2020,original,santuario-java-1.4.5.csv_santuario-java-2.0.0.csv,0.257069409,5.831413826
AG(F),IND-JLMIV+R-2020,noDup,santuario-java-2.0.0.csv_diffToPreviousRelease_santuario-java-2.1.0.csv,11.66306695,48.89196307
AG(F),IND-JLMIV+R-2020,original,santuario-java-2.0.0.csv_santuario-java-2.1.0.csv,11.66306695,48.89196307
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.10.csv_diffToPreviousRelease_systemml-0.11.csv,9.756097561,38.04130922
AG(F),IND-JLMIV+R-2020,original,systemml-0.10.csv_systemml-0.11.csv,3.905447071,26.00814146
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.11.csv_diffToPreviousRelease_systemml-0.12.csv,14.40329218,49.58040941
AG(F),IND-JLMIV+R-2020,original,systemml-0.11.csv_systemml-0.12.csv,7.157676349,36.75772124
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.12.csv_diffToPreviousRelease_systemml-0.13.csv,22.22222222,63.00231217
AG(F),IND-JLMIV+R-2020,original,systemml-0.12.csv_systemml-0.13.csv,7.10607621,40.18417003
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.13.csv_diffToPreviousRelease_systemml-0.14.csv,13.6,47.85576923
AG(F),IND-JLMIV+R-2020,original,systemml-0.13.csv_systemml-0.14.csv,5.952380952,34.53376993
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.14.csv_diffToPreviousRelease_systemml-0.15.csv,10.70110701,43.22633026
AG(F),IND-JLMIV+R-2020,original,systemml-0.14.csv_systemml-0.15.csv,5.83090379,34.46523488
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.15.csv_diffToPreviousRelease_systemml-0.9.csv,2.43902439,14.25008654
AG(F),IND-JLMIV+R-2020,original,systemml-0.15.csv_systemml-0.9.csv,1.997649824,13.53929183
AG(F),IND-JLMIV+R-2020,noDup,systemml-0.9.csv_diffToPreviousRelease_systemml-1.0.0.csv,5.383022774,29.86740814
AG(F),IND-JLMIV+R-2020,original,systemml-0.9.csv_systemml-1.0.0.csv,4.990403071,29.46129613
AG(F),IND-JLMIV+R-2020,noDup,systemml-1.0.0.csv_diffToPreviousRelease_systemml-1.1.0.csv,6.756756757,26.08975298
AG(F),IND-JLMIV+R-2020,original,systemml-1.0.0.csv_systemml-1.1.0.csv,3.768115942,19.38697362
AG(F),IND-JLMIV+R-2020,noDup,systemml-1.1.0.csv_diffToPreviousRelease_systemml-1.2.0.csv,2.741702742,14.76393609
AG(F),IND-JLMIV+R-2020,original,systemml-1.1.0.csv_systemml-1.2.0.csv,1.770736253,12.71409973
AG(F),IND-JLMIV+R-2020,noDup,tika-0.1.csv_diffToPreviousRelease_tika-0.10.csv,13.38289963,32.42281304
AG(F),IND-JLMIV+R-2020,original,tika-0.1.csv_tika-0.10.csv,13.38289963,32.42281304
AG(F),IND-JLMIV+R-2020,noDup,tika-0.10.csv_diffToPreviousRelease_tika-0.2.csv,4.87804878,15.70945946
AG(F),IND-JLMIV+R-2020,original,tika-0.10.csv_tika-0.2.csv,3.96039604,14.42307692
AG(F),IND-JLMIV+R-2020,noDup,tika-0.2.csv_diffToPreviousRelease_tika-0.3.csv,17.43119266,35.06565563
AG(F),IND-JLMIV+R-2020,original,tika-0.2.csv_tika-0.3.csv,17.64705882,30.93815149
AG(F),IND-JLMIV+R-2020,noDup,tika-0.3.csv_diffToPreviousRelease_tika-0.4.csv,23.7037037,49.18166939
AG(F),IND-JLMIV+R-2020,original,tika-0.3.csv_tika-0.4.csv,23.7037037,49.18166939
AG(F),IND-JLMIV+R-2020,noDup,tika-0.4.csv_diffToPreviousRelease_tika-0.5.csv,10.60606061,27.17106828
AG(F),IND-JLMIV+R-2020,original,tika-0.4.csv_tika-0.5.csv,7.534246575,14.94736842
AG(F),IND-JLMIV+R-2020,noDup,tika-0.5.csv_diffToPreviousRelease_tika-0.6.csv,7.142857143,10.22608696
AG(F),IND-JLMIV+R-2020,original,tika-0.5.csv_tika-0.6.csv,6.040268456,7.871750077
AG(F),IND-JLMIV+R-2020,noDup,tika-0.6.csv_diffToPreviousRelease_tika-0.7.csv,15.15151515,23.30097087
AG(F),IND-JLMIV+R-2020,original,tika-0.6.csv_tika-0.7.csv,11.32075472,20.7677613
AG(F),IND-JLMIV+R-2020,noDup,tika-0.7.csv_diffToPreviousRelease_tika-0.8.csv,27.19298246,49.00968784
AG(F),IND-JLMIV+R-2020,original,tika-0.7.csv_tika-0.8.csv,18.5,36.22555279
AG(F),IND-JLMIV+R-2020,noDup,tika-0.8.csv_diffToPreviousRelease_tika-0.9.csv,30.26315789,45.6601467
AG(F),IND-JLMIV+R-2020,original,tika-0.8.csv_tika-0.9.csv,16.21621622,32.33497065
AG(F),IND-JLMIV+R-2020,noDup,tika-0.9.csv_diffToPreviousRelease_tika-1.0.csv,43.87096774,67.45453564
AG(F),IND-JLMIV+R-2020,original,tika-0.9.csv_tika-1.0.csv,30.48327138,59.89858352
AG(F),IND-JLMIV+R-2020,noDup,tika-1.0.csv_diffToPreviousRelease_tika-1.1.csv,28.57142857,32.19921105
AG(F),IND-JLMIV+R-2020,original,tika-1.0.csv_tika-1.1.csv,10.90909091,22.45367615
AG(F),IND-JLMIV+R-2020,noDup,tika-1.1.csv_diffToPreviousRelease_tika-1.10.csv,11.54929577,25.68381656
AG(F),IND-JLMIV+R-2020,original,tika-1.1.csv_tika-1.10.csv,8.8794926,23.2787869
AG(F),IND-JLMIV+R-2020,noDup,tika-1.10.csv_diffToPreviousRelease_tika-1.11.csv,17.03703704,32.27256474
AG(F),IND-JLMIV+R-2020,original,tika-1.10.csv_tika-1.11.csv,8.350730689,23.71000974
AG(F),IND-JLMIV+R-2020,noDup,tika-1.11.csv_diffToPreviousRelease_tika-1.12.csv,20,43.60225141
AG(F),IND-JLMIV+R-2020,original,tika-1.11.csv_tika-1.12.csv,9.221311475,24.39851806
AG(F),IND-JLMIV+R-2020,noDup,tika-1.12.csv_diffToPreviousRelease_tika-1.13.csv,18.47826087,34.79575284
AG(F),IND-JLMIV+R-2020,original,tika-1.12.csv_tika-1.13.csv,6.916996047,20.61913133
AG(F),IND-JLMIV+R-2020,noDup,tika-1.13.csv_diffToPreviousRelease_tika-1.14.csv,8.910891089,13.729417
AG(F),IND-JLMIV+R-2020,original,tika-1.13.csv_tika-1.14.csv,2.788104089,7.6302304
AG(F),IND-JLMIV+R-2020,noDup,tika-1.14.csv_diffToPreviousRelease_tika-1.15.csv,15.2173913,29.12115349
AG(F),IND-JLMIV+R-2020,original,tika-1.14.csv_tika-1.15.csv,6.761006289,18.60415081
AG(F),IND-JLMIV+R-2020,noDup,tika-1.15.csv_diffToPreviousRelease_tika-1.16.csv,15.51724138,20.57024976
AG(F),IND-JLMIV+R-2020,original,tika-1.15.csv_tika-1.16.csv,2.180685358,6.191619524
AG(F),IND-JLMIV+R-2020,noDup,tika-1.16.csv_diffToPreviousRelease_tika-1.17.csv,15.18987342,33.79937085
AG(F),IND-JLMIV+R-2020,original,tika-1.16.csv_tika-1.17.csv,3.072196621,11.32239662
AG(F),IND-JLMIV+R-2020,noDup,tika-1.17.csv_diffToPreviousRelease_tika-1.2.csv,0.540540541,1.144580802
AG(F),IND-JLMIV+R-2020,original,tika-1.17.csv_tika-1.2.csv,0.325732899,0.967009949
AG(F),IND-JLMIV+R-2020,noDup,tika-1.2.csv_diffToPreviousRelease_tika-1.3.csv,22.44897959,40.80307448
AG(F),IND-JLMIV+R-2020,original,tika-1.2.csv_tika-1.3.csv,9.967845659,23.26343829
AG(F),IND-JLMIV+R-2020,noDup,tika-1.3.csv_diffToPreviousRelease_tika-1.4.csv,15.15151515,40.48381929
AG(F),IND-JLMIV+R-2020,original,tika-1.3.csv_tika-1.4.csv,6.289308176,21.17732702
AG(F),IND-JLMIV+R-2020,noDup,tika-1.4.csv_diffToPreviousRelease_tika-1.5.csv,35.71428571,63.90429958
AG(F),IND-JLMIV+R-2020,original,tika-1.4.csv_tika-1.5.csv,5.607476636,20.63775262
AG(F),IND-JLMIV+R-2020,noDup,tika-1.5.csv_diffToPreviousRelease_tika-1.6.csv,8.43373494,23.378827
AG(F),IND-JLMIV+R-2020,original,tika-1.5.csv_tika-1.6.csv,4.360465116,13.86054679
AG(F),IND-JLMIV+R-2020,noDup,tika-1.6.csv_diffToPreviousRelease_tika-1.7.csv,28.82882883,38.85443864
AG(F),IND-JLMIV+R-2020,original,tika-1.6.csv_tika-1.7.csv,13.49862259,26.32224568
AG(F),IND-JLMIV+R-2020,noDup,tika-1.7.csv_diffToPreviousRelease_tika-1.8.csv,2.424242424,7.027459344
AG(F),IND-JLMIV+R-2020,original,tika-1.7.csv_tika-1.8.csv,1.834862385,6.113154668
AG(F),IND-JLMIV+R-2020,noDup,tika-1.8.csv_diffToPreviousRelease_tika-1.9.csv,9.523809524,15.36562052
AG(F),IND-JLMIV+R-2020,original,tika-1.8.csv_tika-1.9.csv,4.310344828,11.28848887
AG(F),IND-JLMIV+R-2020,noDup,wss4j-1.5.0.csv_diffToPreviousRelease_wss4j-1.6.0.csv,4.444444444,24.59697421
AG(F),IND-JLMIV+R-2020,original,wss4j-1.5.0.csv_wss4j-1.6.0.csv,4.444444444,24.59697421
AG(F),IND-JLMIV+R-2020,noDup,wss4j-1.6.0.csv_diffToPreviousRelease_wss4j-2.0.0.csv,9.336099585,32.29838984
AG(F),IND-JLMIV+R-2020,original,wss4j-1.6.0.csv_wss4j-2.0.0.csv,9.336099585,32.29838984
AG(F),IND-JLMIV+R-2020,noDup,wss4j-2.0.0.csv_diffToPreviousRelease_wss4j-2.1.0.csv,3.658536585,13.55405108
AG(F),IND-JLMIV+R-2020,original,wss4j-2.0.0.csv_wss4j-2.1.0.csv,2.028397566,11.15010263
AG(F),IND-JLMIV+R-2020,noDup,wss4j-2.1.0.csv_diffToPreviousRelease_wss4j-2.2.0.csv,3.76344086,16.0160549
AG(F),IND-JLMIV+R-2020,original,wss4j-2.1.0.csv_wss4j-2.2.0.csv,2.8,15.10224845
AG(F),JIRA-HA-2019,original,activemq-5.0.0.csv_activemq-5.1.0.csv,1.725888325,8.63782945
AG(F),JIRA-HA-2019,noDup,activemq-5.0.0.csv_diffToPreviousRelease_activemq-5.1.0.csv,5.00736377,18.09156235
AG(F),JIRA-HA-2019,original,activemq-5.1.0.csv_activemq-5.2.0.csv,3.725490196,19.49020212
AG(F),JIRA-HA-2019,noDup,activemq-5.1.0.csv_diffToPreviousRelease_activemq-5.2.0.csv,9.31372549,34.8866347
AG(F),JIRA-HA-2019,original,activemq-5.2.0.csv_activemq-5.3.0.csv,4.731727926,21.19529906
AG(F),JIRA-HA-2019,noDup,activemq-5.2.0.csv_diffToPreviousRelease_activemq-5.3.0.csv,9.144542773,34.75866315
AG(F),JIRA-HA-2019,original,activemq-5.3.0.csv_activemq-5.8.0.csv,3.040935673,18.7627951
AG(F),JIRA-HA-2019,noDup,activemq-5.3.0.csv_diffToPreviousRelease_activemq-5.8.0.csv,2.832178367,18.2187119
AG(F),JIRA-HA-2019,original,camel-1.4.0.csv_camel-2.10.0.csv,10.27293404,28.53495606
AG(F),JIRA-HA-2019,noDup,camel-1.4.0.csv_diffToPreviousRelease_camel-2.10.0.csv,10.40174002,28.59335687
AG(F),JIRA-HA-2019,original,camel-2.10.0.csv_camel-2.11.0.csv,1.232195343,7.405646925
AG(F),JIRA-HA-2019,noDup,camel-2.10.0.csv_diffToPreviousRelease_camel-2.11.0.csv,2.811501597,14.17982064
AG(F),JIRA-HA-2019,original,camel-2.11.0.csv_camel-2.9.0.csv,1.123595506,3.951409125
AG(F),JIRA-HA-2019,noDup,camel-2.11.0.csv_diffToPreviousRelease_camel-2.9.0.csv,1.314902225,5.451773764
AG(F),JIRA-HA-2019,original,derby-10.2.1.6.csv_derby-10.3.1.4.csv,4.533091568,19.22468098
AG(F),JIRA-HA-2019,noDup,derby-10.2.1.6.csv_diffToPreviousRelease_derby-10.3.1.4.csv,8.683974933,24.25484056
AG(F),JIRA-HA-2019,original,derby-10.3.1.4.csv_derby-10.5.1.1.csv,2.439926063,23.95274898
AG(F),JIRA-HA-2019,noDup,derby-10.3.1.4.csv_diffToPreviousRelease_derby-10.5.1.1.csv,4.76534296,31.92492917
AG(F),JIRA-HA-2019,noDup,groovy-1.5.7.csv_diffToPreviousRelease_groovy-1.6.BETA1.csv,20.95238095,63.89944861
AG(F),JIRA-HA-2019,original,groovy-1.5.7.csv_groovy-1.6.BETA1.csv,8.769792935,44.7031263
AG(F),JIRA-HA-2019,noDup,groovy-1.6.BETA1.csv_diffToPreviousRelease_groovy-1.6.BETA2.csv,33.33333333,68.67537972
AG(F),JIRA-HA-2019,original,groovy-1.6.BETA1.csv_groovy-1.6.BETA2.csv,11.53846154,41.45812959
AG(F),JIRA-HA-2019,noDup,hbase-0.94.0.csv_diffToPreviousRelease_hbase-0.95.0.csv,4.43379269,50.90223689
AG(F),JIRA-HA-2019,original,hbase-0.94.0.csv_hbase-0.95.0.csv,4.43379269,50.90223689
AG(F),JIRA-HA-2019,noDup,hbase-0.95.0.csv_diffToPreviousRelease_hbase-0.95.2.csv,3.025064823,11.45159195
AG(F),JIRA-HA-2019,original,hbase-0.95.0.csv_hbase-0.95.2.csv,2.126499455,8.67545685
AG(F),JIRA-HA-2019,noDup,hive-0.10.0.csv_diffToPreviousRelease_hive-0.12.0.csv,1.115023474,36.81364408
AG(F),JIRA-HA-2019,original,hive-0.10.0.csv_hive-0.12.0.csv,0.788880541,31.36549134
AG(F),JIRA-HA-2019,noDup,hive-0.12.0.csv_diffToPreviousRelease_hive-0.9.0.csv,0,0
AG(F),JIRA-HA-2019,original,hive-0.12.0.csv_hive-0.9.0.csv,0,0
AG(F),JIRA-HA-2019,noDup,jruby-1.1.0.csv_diffToPreviousRelease_jruby-1.4.0.csv,19.29411765,64.53798222
AG(F),JIRA-HA-2019,original,jruby-1.1.0.csv_jruby-1.4.0.csv,16.76891616,61.64599874
AG(F),JIRA-HA-2019,noDup,jruby-1.4.0.csv_diffToPreviousRelease_jruby-1.5.0.csv,38.92100193,89.13313042
AG(F),JIRA-HA-2019,original,jruby-1.4.0.csv_jruby-1.5.0.csv,19.00972591,80.52258186
AG(F),JIRA-HA-2019,noDup,jruby-1.5.0.csv_diffToPreviousRelease_jruby-1.7.0.preview1.csv,30.74407195,68.36029603
AG(F),JIRA-HA-2019,original,jruby-1.5.0.csv_jruby-1.7.0.preview1.csv,23.54399009,65.76475546
AG(F),JIRA-HA-2019,noDup,lucene-2.3.0.csv_diffToPreviousRelease_lucene-2.9.0.csv,25.19616391,51.30965092
AG(F),JIRA-HA-2019,original,lucene-2.3.0.csv_lucene-2.9.0.csv,21.19883041,48.54996569
AG(F),JIRA-HA-2019,noDup,lucene-2.9.0.csv_diffToPreviousRelease_lucene-3.0.0.csv,23.88943731,43.78924348
AG(F),JIRA-HA-2019,original,lucene-2.9.0.csv_lucene-3.0.0.csv,18.32460733,36.36439904
AG(F),JIRA-HA-2019,noDup,lucene-3.0.0.csv_diffToPreviousRelease_lucene-3.1.0.csv,19.92395437,39.31996326
AG(F),JIRA-HA-2019,original,lucene-3.0.0.csv_lucene-3.1.0.csv,16.71217914,38.42873854
AG(F),JIRA-HA-2019,noDup,wicket-1.3.0.beta1.csv_diffToPreviousRelease_wicket-1.3.0.beta2.csv,24.8447205,66.54236337
AG(F),JIRA-HA-2019,original,wicket-1.3.0.beta1.csv_wicket-1.3.0.beta2.csv,13.15938741,50.79515037
AG(F),JIRA-HA-2019,noDup,wicket-1.3.0.beta2.csv_diffToPreviousRelease_wicket-1.5.3.0.csv,8.197358197,39.96661997
AG(F),JIRA-HA-2019,original,wicket-1.3.0.beta2.csv_wicket-1.5.3.0.csv,8.184639255,39.95530726
AG(F),JIRA-RA-2019,original,activemq-5.0.0.csv_activemq-5.1.0.csv,19.44162437,47.71112674
AG(F),JIRA-RA-2019,noDup,activemq-5.0.0.csv_diffToPreviousRelease_activemq-5.1.0.csv,16.69128508,46.86161344
AG(F),JIRA-RA-2019,original,activemq-5.1.0.csv_activemq-5.2.0.csv,5.931372549,27.9091249
AG(F),JIRA-RA-2019,noDup,activemq-5.1.0.csv_diffToPreviousRelease_activemq-5.2.0.csv,14.47154472,46.61386702
AG(F),JIRA-RA-2019,original,activemq-5.2.0.csv_activemq-5.3.0.csv,12.33629066,31.86604242
AG(F),JIRA-RA-2019,noDup,activemq-5.2.0.csv_diffToPreviousRelease_activemq-5.3.0.csv,26.79097154,54.075679
AG(F),JIRA-RA-2019,original,activemq-5.3.0.csv_activemq-5.8.0.csv,11.4619883,36.95520975
