className,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bugDensity,type
org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog,1,7,0,2,10,0,1,1,1,2.0,41,0.0,0,1.0,1.0,0,0,40.0,0,0.0,1,0.048780487804878,NON
org.apache.log4j.LogManager,12,1,0,21,36,0,11,11,11,0.8939393940000001,159,0.333333333,1,0.0,0.1212121209999999,0,0,11.75,1,0.8333,1,0.0125786163522012,NON
org.apache.log4j.net.test.SyslogMin,7,1,0,4,29,17,0,4,2,0.666666667,154,0.0,1,0.0,0.333333333,0,0,20.71428571,2,1.0,1,0.0129870129870129,IL
org.apache.log4j.varia.test.Loop,7,1,0,2,24,15,0,2,2,0.611111111,117,0.0,1,0.0,0.277777778,0,0,15.28571429,2,1.1429,1,0.017094017094017,IL
org.apache.log4j.lf5.LF5Appender,15,2,0,12,43,83,1,11,10,0.738095238,187,1.0,3,0.580645161,0.142857143,1,1,11.26666667,4,1.2,1,0.0106951871657754,NON
org.apache.log4j.spi.RendererSupport,2,1,0,7,2,1,6,2,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1,1.5,NON
org.apache.log4j.Dispatcher,3,2,0,5,17,0,1,5,1,0.25,131,0.0,3,0.968253968,0.5555555560000001,0,0,41.33333333,6,2.6667,1,0.015267175572519,NAN
org.apache.log4j.lf5.viewer.LogTableModel,2,3,0,0,3,1,0,0,2,2.0,9,0.0,0,0.98,0.833333333,0,0,3.5,1,0.5,1,0.3333333333333333,NON
org.apache.log4j.net.SocketAppender,20,2,0,8,43,82,3,6,16,0.837320574,334,0.181818182,1,0.514285714,0.2,1,2,15.15,6,1.35,1,0.0209580838323353,NON
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor,18,2,0,14,64,131,10,12,3,0.8941176470000001,386,1.0,3,0.46875,0.293650794,0,0,20.16666667,3,1.2778,1,0.005181347150259,NON
org.apache.log4j.net.SimpleSocketServer,6,1,0,5,30,9,0,5,2,0.666666667,144,0.0,1,0.0,0.333333333,0,0,22.5,2,1.0,1,0.0208333333333333,NON
org.apache.log4j.net.JMSAppender,13,2,0,5,35,48,0,5,11,0.791666667,259,0.0,0,0.6,0.292307692,1,2,18.46153846,5,1.5385,1,0.0115830115830115,NON
org.apache.log4j.net.SocketServer,8,1,0,10,48,6,0,10,2,0.666666667,358,0.0,3,0.0,0.257142857,0,0,42.625,3,1.75,1,0.0083798882681564,NON
org.apache.log4j.test.MDCStress,10,2,0,6,38,9,0,6,6,0.747474747,327,0.0,2,0.8840579709999999,0.222222222,0,0,30.6,4,2.0,1,0.0030581039755351,NON
org.apache.log4j.helpers.DateLayout,11,2,1,7,27,19,1,6,11,0.911111111,198,0.5555555560000001,0,0.444444444,0.303030303,0,0,16.18181818,7,2.0,1,0.0101010101010101,NON
org.apache.log4j.net.test.SocketMin,8,1,0,7,42,14,0,7,2,0.75,308,0.0,2,0.0,0.238095238,0,0,37.0,4,1.5,1,0.0064935064935064,IL
org.apache.log4j.test.X1Logger,7,3,0,5,19,7,1,5,4,0.7777777779999999,74,0.333333333,1,0.912280702,0.5,2,2,9.142857143,1,0.7143,0,0.0,NAN
org.apache.log4j.xml.SAXErrorHandler,4,1,0,2,17,6,1,1,4,2.0,53,0.0,0,0.0,0.875,0,0,12.25,1,0.75,1,0.0566037735849056,NON
