Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
lucene,org.apache.lucene.search.spans.SpanScorer,7,2,1,7,25,0,2,5,5,0.5208333,201,1.0,2,0.5714286,0.30952382,1,3,26.571428,1,0.85714287,1,True
lucene,org.apache.lucene.search.FieldCacheImpl$4,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.search.PhraseScorer,13,2,2,9,34,0,2,7,6,0.6666667,345,1.0,4,0.4,0.21978022,1,3,24.846153,3,1.1538461,0,False
lucene,org.apache.lucene.index.DefaultSkipListWriter,4,2,0,3,10,0,1,2,0,0.4848485,176,1.0,2,0.625,0.625,1,1,40.25,1,0.75,0,False
lucene,org.apache.lucene.search.WildcardQuery,4,3,0,8,12,4,1,7,3,0.6666667,55,1.0,0,0.85714287,0.5,1,1,12.5,2,1.0,0,False
lucene,org.apache.lucene.index.DefaultSkipListReader,8,2,0,3,15,0,1,2,0,0.5714286,158,1.0,0,0.5625,0.425,1,3,17.875,1,0.875,0,False
lucene,org.apache.lucene.index.CompoundFileWriter$FileEntry,2,1,0,2,3,1,1,1,0,2.0,11,0.0,0,0.0,0.75,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.search.function.FieldScoreQuery$Type,3,1,0,1,9,1,1,0,1,0.8,49,0.2,4,0.0,0.75,0,0,13.666667,1,0.33333334,0,False
lucene,org.apache.lucene.index.SegmentReader,45,2,0,31,137,732,6,28,20,0.8997934,1253,0.59090906,10,0.5825243,0.13111888,1,8,26.355556,28,1.7555555,11,True
lucene,org.apache.lucene.store.BufferedIndexInput,15,2,2,4,30,21,3,1,9,0.70535713,438,0.625,0,0.53846157,0.32857144,1,4,27.666666,7,1.2666667,3,True
lucene,org.apache.lucene.search.spans.SpanWeight,7,1,1,13,46,0,2,12,7,0.6904762,357,1.0,2,0.0,0.30952382,0,0,49.0,1,0.85714287,0,False
lucene,org.apache.lucene.store.RAMOutputStream,13,2,0,4,25,0,2,2,10,0.52380955,292,0.85714287,1,0.56,0.20879121,1,3,20.923077,2,1.0,4,True
lucene,org.apache.lucene.index.CompoundFileWriter$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.store.FSDirectory$FSIndexOutput,5,3,0,2,13,0,1,1,5,0.375,54,0.5,0,0.8518519,0.36,1,2,9.4,1,0.8,0,False
lucene,org.apache.lucene.index.Posting,1,1,0,4,2,0,1,3,0,2.0,54,0.0,3,0.0,1.0,0,0,48.0,0,0.0,3,True
lucene,org.apache.lucene.index.IndexReader,62,1,4,118,125,1757,93,27,46,0.8777943,815,1.0,5,0.0,0.10282258,0,0,11.967742,11,1.2258065,11,True
lucene,org.apache.lucene.search.BooleanClause,10,1,0,6,18,0,5,2,10,0.33333334,104,1.0,2,0.0,0.375,1,1,9.2,4,1.4,0,False
lucene,org.apache.lucene.search.Similarity,17,1,2,49,26,124,47,4,16,0.875,94,1.0,1,0.0,0.175,0,0,4.4117646,1,0.88235295,3,True
lucene,org.apache.lucene.index.FilterIndexReader,24,2,0,11,50,0,0,11,19,0.0,171,1.0,1,0.72289157,0.19907407,1,8,6.0833335,1,0.9583333,2,True
lucene,org.apache.lucene.search.function.CustomScoreQuery$CustomWeight,7,1,0,11,20,0,2,11,7,0.4,143,0.2,4,0.0,0.30952382,0,0,18.714285,3,1.1428572,0,False
lucene,org.apache.lucene.index.SegmentMerger,16,1,0,25,99,0,3,24,0,0.69166666,1172,0.9375,8,0.0,0.2,0,0,71.25,1,0.8125,8,True
lucene,org.apache.lucene.store.RAMFile,8,1,0,3,12,6,3,1,0,0.8095238,115,0.33333334,1,0.0,0.375,0,0,12.625,2,0.875,2,True
lucene,org.apache.lucene.store.IndexOutput,15,1,2,19,18,105,19,0,15,2.0,196,0.0,0,0.0,0.31111112,0,0,12.066667,1,0.93333334,2,True
lucene,org.apache.lucene.document.DateTools$Resolution,4,1,0,2,5,4,2,0,1,0.9166667,60,0.125,7,0.0,0.6666667,0,0,12.0,1,0.25,0,False
lucene,org.apache.lucene.search.function.ValueSourceQuery,7,2,1,11,20,9,5,7,6,0.5,74,0.0,1,0.6666667,0.26530612,2,3,9.428572,4,1.2857143,1,True
lucene,org.apache.lucene.search.TermQuery,8,2,0,15,22,0,10,6,6,0.14285715,100,1.0,1,0.6315789,0.23214285,2,2,11.375,4,1.375,1,True
lucene,org.apache.lucene.search.spans.SpanNotQuery$1,7,1,0,4,20,0,1,4,6,0.6666667,227,1.0,4,0.0,0.35714287,0,0,30.571428,1,0.85714287,0,False
lucene,org.apache.lucene.search.ConjunctionScorer,10,2,1,6,21,0,3,4,6,0.41269842,340,1.0,1,0.47058824,0.3,1,3,32.3,2,1.1,1,True
lucene,org.apache.lucene.search.BooleanScorer$SubScorer,1,1,0,3,3,0,1,2,1,2.0,39,0.0,3,0.0,1.0,0,0,32.0,0,0.0,0,False
lucene,org.apache.lucene.search.MultiSearcher$CachedDfSource,12,2,0,14,22,62,1,13,12,0.8636364,107,1.0,0,0.6666667,0.22916667,1,3,7.75,2,1.0,0,False
lucene,org.apache.lucene.queryParser.QueryParser,64,1,1,34,151,1520,1,33,40,0.8930461,3329,0.5952381,12,0.0,0.11216931,0,0,50.359375,23,2.484375,7,True
lucene,org.apache.lucene.document.SetBasedFieldSelector,2,1,0,2,4,0,0,2,2,0.0,33,1.0,0,0.0,0.6666667,0,0,14.5,3,1.5,0,False
lucene,org.apache.lucene.store.NativeFSLockFactory,7,2,0,4,27,9,1,3,4,0.33333334,186,1.0,0,0.5,0.5714286,0,0,25.428572,2,0.71428573,2,True
lucene,org.apache.lucene.search.FieldCacheImpl$8,2,2,0,8,17,1,1,8,0,1.0,78,1.0,1,0.6666667,0.625,1,1,37.5,1,0.5,0,False
lucene,org.apache.lucene.search.FuzzyQuery$ScoreTermQueue,2,2,0,4,5,1,1,3,1,2.0,40,0.0,0,0.9166667,0.6666667,1,3,19.0,4,2.0,0,False
lucene,org.apache.lucene.index.ParallelReader$ParallelTermEnum,6,2,0,4,23,0,1,4,6,0.55,166,1.0,2,0.5555556,0.5,1,2,26.0,2,1.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl,14,1,0,22,29,67,9,22,12,0.8974359,199,0.33333334,12,0.0,0.40384614,0,0,12.357142,1,0.85714287,4,True
lucene,org.apache.lucene.index.IndexCommitPoint,2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,True
lucene,org.apache.lucene.search.FieldCache$ByteParser,1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.search.SortComparator$1,4,1,0,3,6,0,1,3,3,0.6666667,35,1.0,1,0.0,0.5,0,0,7.25,1,0.75,0,False
lucene,org.apache.lucene.search.spans.SpanFirstQuery$1,7,1,0,4,20,0,1,4,6,0.5555556,85,1.0,3,0.0,0.35714287,0,0,10.714286,1,0.85714287,0,False
lucene,org.apache.lucene.search.FilteredQuery$1,8,1,0,9,25,0,2,9,6,0.5714286,149,1.0,3,0.0,0.234375,0,0,17.125,1,0.875,0,False
lucene,org.apache.lucene.search.HitDoc,1,1,0,2,2,0,1,1,0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,0,False
lucene,org.apache.lucene.search.spans.SpanOrQuery$SpanQueue,2,2,0,4,7,1,1,3,1,1.0,55,1.0,1,0.9166667,0.625,1,3,26.0,6,3.0,0,False
lucene,org.apache.lucene.search.ConstantScoreQuery,8,2,0,8,19,8,3,6,7,0.42857143,93,1.0,1,0.6315789,0.25,2,3,10.5,5,1.5,1,True
lucene,org.apache.lucene.index.IndexReader$2,2,2,0,3,5,1,1,2,1,2.0,14,0.0,0,0.6666667,0.6666667,0,0,6.0,1,0.5,0,False
lucene,org.apache.lucene.search.Hit,8,1,0,4,19,2,1,3,6,0.17857143,116,1.0,2,0.0,0.34375,0,0,13.0,2,1.0,2,True
lucene,org.apache.lucene.queryParser.QueryParser$Operator,2,2,0,2,3,1,1,1,0,1.0,19,0.0,2,1.0,1.0,0,0,7.5,0,0.0,0,False
lucene,org.apache.lucene.search.MultiSearcher$1,2,2,0,2,4,0,1,2,1,0.33333334,26,1.0,2,0.5,0.7,0,0,10.5,1,0.5,0,False
lucene,org.apache.lucene.index.FieldsReader$FieldForMerge,5,2,0,5,7,4,2,3,5,2.0,61,0.0,0,0.8,0.4,1,4,11.2,1,0.8,0,False
lucene,org.apache.lucene.index.IndexFileNameFilter,5,1,0,3,14,4,2,1,4,0.5833333,145,0.6666667,1,0.0,0.5,0,0,27.4,7,2.6,1,True
lucene,org.apache.lucene.analysis.StopAnalyzer,7,2,0,6,13,0,1,5,6,0.5,189,0.5,0,0.6666667,0.33333334,0,0,25.714285,1,0.14285715,0,False
lucene,org.apache.lucene.search.FilterManager$FilterCleaner,2,1,0,2,15,0,2,2,2,0.0,109,1.0,1,0.0,0.75,0,0,52.0,5,2.5,0,False
lucene,org.apache.lucene.index.TermVectorsReader,10,1,0,9,37,17,1,8,0,0.5555556,659,1.0,4,0.0,0.2777778,0,0,64.2,4,1.1,11,True
lucene,org.apache.lucene.search.ConjunctionScorer$1,2,1,0,2,4,1,1,2,1,1.0,17,1.0,1,0.0,0.6666667,0,0,7.0,1,0.5,0,False
lucene,org.apache.lucene.search.spans.NearSpansUnordered$SpansCell,10,1,0,3,26,0,2,2,7,0.6666667,139,1.0,3,0.0,0.25,0,0,12.4,7,1.5,0,False
lucene,org.apache.lucene.store.SimpleFSLock,5,2,0,2,18,0,1,1,5,0.375,83,0.0,0,0.5,0.46666667,1,1,15.2,1,0.8,0,False
lucene,org.apache.lucene.index.DocumentWriter,11,1,0,20,102,1,1,20,0,0.73333335,1192,1.0,5,0.0,0.22727273,0,0,106.0,10,2.3636363,0,False
lucene,org.apache.lucene.analysis.TokenStream,4,1,2,24,5,6,23,1,4,2.0,9,0.0,0,0.0,1.0,0,0,1.25,1,0.75,4,True
lucene,org.apache.lucene.index.Payload,7,1,0,3,12,1,3,0,6,0.2777778,103,1.0,0,0.0,0.61904764,0,0,13.285714,3,1.0,2,True
lucene,org.apache.lucene.document.Document,17,1,0,24,39,0,22,2,17,0.5,415,0.5,0,0.0,0.42647058,0,0,23.294117,5,2.5882354,5,True
lucene,org.apache.lucene.search.BooleanScorer2$SingleMatchScorer,6,2,0,5,14,0,1,5,5,0.53333336,62,1.0,2,0.61538464,0.41666666,1,3,8.833333,1,0.8333333,0,False
lucene,org.apache.lucene.store.NoLockFactory,5,2,0,4,7,6,1,3,4,0.75,24,1.0,2,0.5714286,0.625,0,0,3.4,1,0.6,0,False
lucene,org.apache.lucene.search.FieldSortedHitQueue,14,2,0,17,47,73,2,16,4,0.8269231,361,0.75,3,0.47826087,0.25641027,1,3,24.5,7,1.3571428,5,True
lucene,org.apache.lucene.search.PrefixGenerator,2,1,1,6,16,0,1,5,1,0.0,66,1.0,1,0.0,0.6666667,0,0,31.5,1,0.5,0,False
lucene,org.apache.lucene.search.function.IntFieldSource,7,3,0,7,22,9,2,6,6,0.7777778,122,0.33333334,1,0.7058824,0.33333334,2,3,16.0,6,1.7142857,1,True
lucene,org.apache.lucene.search.function.CustomScoreQuery$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.index.IndexReader$FieldOption,4,1,0,6,5,4,6,0,1,0.93939394,78,0.09090909,10,0.0,0.6666667,0,0,15.75,1,0.25,0,False
lucene,org.apache.lucene.search.Explanation,13,1,1,41,21,64,41,0,11,0.6111111,197,1.0,0,0.0,0.2923077,0,0,13.923077,4,1.4615384,0,False
lucene,org.apache.lucene.store.SingleInstanceLockFactory,3,2,0,4,8,0,1,3,3,0.0,43,1.0,0,0.6666667,0.8333333,0,0,13.0,1,0.6666667,1,True
lucene,org.apache.lucene.search.FieldCacheImpl$3,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.search.payloads.BoostingTermQuery,3,4,0,5,7,3,1,5,2,2.0,38,0.0,0,0.9230769,0.5,1,1,11.666667,4,1.6666666,4,True
lucene,org.apache.lucene.document.Field$Index,2,2,0,5,3,1,4,1,0,1.0,31,0.0,4,1.0,1.0,0,0,12.5,0,0.0,0,False
lucene,org.apache.lucene.search.ParallelMultiSearcher$1,2,2,0,2,4,0,1,2,1,0.33333334,26,1.0,2,0.5,0.7,0,0,10.5,1,0.5,0,False
lucene,org.apache.lucene.search.function.FieldCacheSource,8,2,4,8,12,8,4,4,8,0.5,68,1.0,1,0.41666666,0.3125,2,2,7.25,5,1.375,2,True
lucene,org.apache.lucene.search.FilteredQuery$1$1,6,2,0,5,23,0,1,5,5,0.33333334,132,1.0,2,0.61538464,0.33333334,1,3,20.5,1,0.8333333,0,False
lucene,org.apache.lucene.index.MultipleTermPositions$TermPositionsQueue,3,2,0,3,13,3,1,2,1,2.0,42,0.0,0,0.84615386,0.5555556,1,3,13.0,2,1.0,0,False
lucene,org.apache.lucene.search.FieldSortedHitQueue$5,4,1,0,3,6,0,1,2,3,0.5,54,1.0,0,0.0,0.5,0,0,12.0,4,1.5,0,False
lucene,org.apache.lucene.store.MMapDirectory$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.analysis.Token,13,1,0,15,22,24,14,1,13,0.75,177,0.16666667,1,0.0,0.3846154,1,1,12.153846,3,1.0769231,8,True
lucene,org.apache.lucene.search.spans.SpanOrQuery$1,9,1,0,5,32,6,1,5,6,0.375,206,1.0,3,0.0,0.3611111,0,0,21.555555,3,1.1111112,0,False
lucene,org.apache.lucene.search.spans.NearSpansUnordered$CellQueue,2,2,0,5,6,1,1,5,1,1.0,36,1.0,1,0.9166667,0.625,1,3,16.5,3,1.5,0,False
lucene,org.apache.lucene.index.ParallelReader,27,2,0,16,84,193,3,16,21,0.82417583,558,1.0,0,0.6976744,0.16835018,1,9,19.407408,2,1.037037,5,True
lucene,org.apache.lucene.search.RemoteCachingWrapperFilter,2,2,0,3,6,0,0,3,2,0.0,18,1.0,1,0.5,0.6666667,0,0,7.5,1,0.5,2,True
lucene,org.apache.lucene.index.Term,12,1,0,71,21,0,71,0,9,0.13636364,138,0.0,0,0.0,0.29166666,1,1,10.333333,6,1.3333334,1,True
lucene,org.apache.lucene.document.Fieldable,18,1,0,10,18,153,9,1,18,2.0,18,0.0,0,0.0,0.37037036,0,0,0.0,1,1.0,2,True
lucene,org.apache.lucene.search.BooleanQuery,27,2,0,19,64,171,12,11,22,0.7692308,443,1.0,0,0.33333334,0.102564104,2,6,15.222222,12,1.5925926,3,True
lucene,org.apache.lucene.search.FieldCacheImpl$2,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.queryParser.MultiFieldQueryParser,11,2,0,9,31,23,0,9,5,0.55,410,1.0,0,0.8695652,0.3131313,1,5,36.090908,1,0.8181818,2,True
lucene,org.apache.lucene.store.Lock,6,1,4,15,17,13,14,1,5,0.9,89,0.5,0,0.0,0.6,0,0,13.5,1,0.6666667,2,True
lucene,org.apache.lucene.search.BooleanScorer$Collector,2,2,0,3,4,0,1,3,2,0.0,81,1.0,1,0.5,0.75,0,0,38.5,3,1.5,0,False
lucene,org.apache.lucene.analysis.standard.CharStream,12,1,0,3,12,66,3,0,12,2.0,12,0.0,0,0.0,0.5833333,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.document.AbstractField,18,1,3,7,28,51,3,4,15,0.80995476,503,1.0,0,0.0,0.1984127,0,0,26.222221,19,2.1666667,2,True
lucene,org.apache.lucene.index.CompoundFileReader,16,2,0,9,40,70,2,7,16,0.72,273,1.0,2,0.5483871,0.5,1,5,15.75,1,0.875,2,True
lucene,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,5,2,0,2,15,0,0,2,5,0.125,73,1.0,1,0.33333334,0.55,0,0,13.2,2,1.2,0,False
lucene,org.apache.lucene.index.StaleReaderException,1,4,0,2,2,0,2,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0,False
lucene,org.apache.lucene.index.SegmentTermDocs,12,1,1,13,33,12,2,12,8,0.6909091,377,0.8666667,4,0.0,0.21875,0,0,29.166666,1,0.9166667,0,False
lucene,org.apache.lucene.store.NoLock,5,2,0,2,6,10,1,1,4,2.0,15,0.0,0,0.5,1.0,1,1,2.0,1,0.8,0,False
lucene,org.apache.lucene.index.TermPositions,4,1,0,23,4,6,22,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1,True
lucene,org.apache.lucene.index.IndexDeletionPolicy,2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1,True
lucene,org.apache.lucene.search.PrefixFilter$1,2,2,0,3,4,0,1,3,1,0.5,19,1.0,1,0.5,0.6,1,1,7.5,1,0.5,0,False
lucene,org.apache.lucene.index.FilterIndexReader$FilterTermDocs,9,1,1,4,18,0,1,3,9,0.0,53,1.0,1,0.0,0.25925925,0,0,4.7777777,1,0.8888889,0,False
lucene,org.apache.lucene.util.ScorerDocQueue$HeapedScorerDoc,3,1,0,2,5,1,1,2,0,0.16666667,31,0.33333334,2,0.0,0.6666667,0,0,8.333333,1,0.33333334,0,False
lucene,org.apache.lucene.analysis.ISOLatin1AccentFilter,3,3,0,3,13,3,0,3,3,2.0,170,0.0,0,0.6666667,0.44444445,0,0,55.666668,3,1.3333334,3,True
lucene,org.apache.lucene.search.FieldCacheImpl$1,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$Cache,3,1,9,13,9,1,11,2,1,0.5,111,1.0,0,0.0,0.7777778,0,0,35.666668,1,0.6666667,0,False
lucene,org.apache.lucene.search.function.OrdFieldSource$1,5,2,0,2,14,0,1,2,3,0.5,47,1.0,1,0.75,0.55,1,7,8.0,1,0.8,0,False
lucene,org.apache.lucene.queryParser.QueryParserTokenManager,36,1,0,5,52,282,1,4,7,0.72030073,3060,0.21052632,1,0.0,0.40571427,0,0,83.47222,112,7.638889,4,True
lucene,org.apache.lucene.store.Lock$With,3,1,0,2,6,1,0,2,2,0.5,40,1.0,1,0.0,0.5555556,0,0,11.666667,1,0.6666667,0,False
lucene,org.apache.lucene.document.Field$TermVector,2,2,0,5,3,1,4,1,0,1.0,37,0.0,5,1.0,1.0,0,0,15.0,0,0.0,0,False
lucene,org.apache.lucene.queryParser.QueryParser$LookaheadSuccess,2,3,0,2,3,1,1,1,0,2.0,8,0.0,0,1.0,0.75,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.search.payloads.BoostingTermQuery$BoostingTermWeight,2,2,0,11,7,1,2,11,2,1.0,29,1.0,1,0.85714287,0.625,1,1,13.0,1,0.5,0,False
lucene,org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.7916667,191,1.0,2,0.0,0.20192307,0,0,13.384615,1,0.9230769,1,True
lucene,org.apache.lucene.search.spans.NearSpansUnordered,19,1,0,6,48,71,3,6,7,0.75,468,1.0,5,0.0,0.21052632,0,0,23.105263,3,1.3157895,1,True
lucene,org.apache.lucene.index.CompoundFileReader$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.index.FilterIndexReader$FilterTermPositions,5,2,0,3,10,0,0,3,5,2.0,31,0.0,0,0.6666667,0.4,0,0,5.2,1,0.8,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$5,2,2,0,8,17,1,1,8,0,1.0,78,1.0,1,0.6666667,0.625,1,1,37.5,1,0.5,0,False
lucene,org.apache.lucene.search.RemoteSearchable,13,4,0,14,31,0,0,14,13,0.0,120,1.0,1,0.6,0.20512821,0,0,8.153846,1,0.9230769,0,False
lucene,org.apache.lucene.index.SegmentTermEnum,13,2,0,10,38,0,3,7,4,0.76666665,367,0.53333336,6,0.29411766,0.21153846,1,2,26.076923,1,0.9230769,3,True
lucene,org.apache.lucene.search.FuzzyQuery$ScoreTerm,1,1,0,3,2,0,2,1,1,2.0,12,0.0,1,0.0,1.0,0,0,9.0,0,0.0,0,False
lucene,org.apache.lucene.store.FSDirectory,28,2,1,16,89,86,6,10,23,0.84444445,1021,0.8,0,0.39534885,0.2654321,1,7,35.107143,2,1.0,11,True
lucene,org.apache.lucene.index.FieldInfo,1,1,0,8,2,0,8,0,0,2.0,36,0.0,0,0.0,1.0,0,0,27.0,0,0.0,1,True
lucene,org.apache.lucene.util.ScorerDocQueue,16,1,0,3,24,0,2,2,12,0.38333333,361,1.0,2,0.0,0.328125,0,0,21.3125,7,1.75,0,False
lucene,org.apache.lucene.analysis.CachingTokenFilter,4,3,0,3,10,2,0,3,3,0.6666667,57,1.0,0,0.5714286,0.625,0,0,12.75,1,0.75,2,True
lucene,org.apache.lucene.index.FieldsReader,18,1,0,17,61,69,2,16,0,0.8067227,745,1.0,4,0.0,0.23737374,0,0,40.0,5,1.3333334,11,True
lucene,org.apache.lucene.search.IdGenerator,2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.store.SimpleFSLockFactory,6,2,0,4,17,3,1,3,4,0.2,102,1.0,0,0.5714286,0.6111111,0,0,15.833333,2,0.6666667,3,True
lucene,org.apache.lucene.document.LoadFirstFieldSelector,2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,0,False
lucene,org.apache.lucene.search.TermScorer,9,2,0,10,31,0,1,9,7,0.54545456,409,1.0,2,0.5,0.2857143,1,3,43.22222,2,1.0,0,False
