Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
synapse,org.apache.synapse.startup.quartz.SimpleQuartzSerializer,3,1,0,11,35,1,0,11,2,0.625,200,1.0,0,0.0,0.6666667,0,0,64.333336,11,3.6666667,0,False
synapse,org.apache.synapse.mediators.ext.ClassMediator,8,2,0,10,29,0,2,8,8,0.5,167,1.0,1,0.65,0.27083334,0,0,19.625,6,2.125,1,True
synapse,org.apache.synapse.core.axis2.MediatorDeployer,9,1,0,11,45,22,0,11,6,0.75,351,1.0,0,0.0,0.4,0,0,37.77778,1,0.7777778,2,True
synapse,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,4,2,0,11,23,4,1,11,1,0.6666667,117,1.0,1,0.8181818,0.44444445,1,2,28.0,6,1.75,1,True
synapse,org.apache.synapse.config.xml.XSLTMediatorSerializer,3,2,0,12,31,3,0,12,3,2.0,144,0.0,0,0.75,0.5555556,0,0,47.0,11,4.0,1,True
synapse,org.apache.synapse.mediators.annotations.ReadFromMessage,1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
synapse,org.apache.synapse.config.xml.RegistryFactory,6,1,0,7,28,5,1,6,2,0.55,163,0.25,0,0.0,0.3,0,0,25.5,4,1.3333334,0,False
synapse,org.apache.synapse.util.TemporaryData$InputStreamImpl,10,2,0,1,13,19,1,1,9,0.5777778,222,0.8,1,0.5,0.32,1,2,20.7,1,0.9,0,False
synapse,org.apache.synapse.config.xml.AbstractDBMediatorSerializer,2,2,2,16,30,1,2,14,1,2.0,373,0.0,0,0.85714287,0.6666667,0,0,185.5,25,12.5,0,False
synapse,org.apache.synapse.config.xml.PropertyMediatorFactory,4,2,0,10,22,4,0,10,3,0.6666667,174,1.0,0,0.6,0.6666667,0,0,42.0,15,4.0,0,False
synapse,org.apache.synapse.util.WrappedTextNodeStreamReader,51,1,0,4,71,1025,1,3,47,0.86,481,1.0,0,0.0,0.23666666,0,0,8.274509,3,1.2156863,0,False
synapse,org.apache.synapse.mediators.transform.HeaderMediator,12,2,0,16,51,10,2,14,10,0.8181818,435,0.6666667,1,0.5416667,0.23809524,0,0,34.75,27,3.5833333,1,True
synapse,org.apache.synapse.endpoints.FailoverEndpoint,11,1,0,16,45,11,3,13,10,0.6166667,250,1.0,3,0.0,0.31666666,0,0,21.181818,14,2.3636363,0,False
synapse,org.apache.synapse.mediators.db.DBLookupMediator,2,3,0,5,30,1,3,3,1,2.0,183,0.0,0,0.962963,0.6666667,2,5,90.5,9,4.5,1,True
synapse,org.apache.synapse.config.xml.TargetFactory,4,1,0,12,25,2,2,10,2,0.5,145,1.0,0,0.0,0.33333334,0,0,34.75,12,3.5,0,False
synapse,org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher,6,1,0,11,22,3,2,9,5,0.4,202,1.0,0,0.0,0.6,0,0,32.333332,8,3.3333333,0,False
synapse,org.apache.synapse.config.xml.SwitchCase,8,1,0,7,18,8,3,4,7,0.71428573,79,1.0,1,0.0,0.31428573,0,0,8.5,3,1.125,1,True
synapse,org.apache.synapse.endpoints.IndirectEndpoint,15,2,0,15,42,27,6,9,12,0.72619045,326,0.8333333,1,0.2777778,0.4,1,1,20.333334,7,2.4666667,0,False
synapse,org.apache.synapse.config.xml.OMElementUtils,4,1,0,13,21,4,4,9,3,0.6666667,132,1.0,0,0.0,0.4,0,0,31.75,6,2.75,0,False
synapse,org.apache.synapse.core.axis2.SynapseInitializationModule,8,1,0,27,64,20,0,27,6,0.78571427,313,1.0,1,0.0,0.33333334,0,0,37.875,2,0.875,1,True
synapse,org.apache.synapse.mediators.GetPropertyFunction,7,1,0,13,50,0,1,12,5,0.625,488,0.75,1,0.0,0.27083334,0,0,68.14286,39,6.428571,2,True
synapse,org.apache.synapse.mediators.eip.EIPUtils,5,1,0,12,19,10,3,9,4,1.0,143,1.0,0,0.0,0.5833333,0,0,27.4,1,0.6,0,False
synapse,org.apache.synapse.core.axis2.SynapseMessageReceiver,5,1,1,21,47,0,2,19,2,0.25,242,1.0,0,0.0,0.5,0,0,47.0,4,1.6,0,False
synapse,org.apache.synapse.config.xml.MediatorPropertyFactory,3,1,0,11,26,1,2,9,2,0.5,158,1.0,0,0.0,0.5,0,0,51.333332,11,3.6666667,0,False
synapse,org.apache.synapse.mediators.MediatorProperty,9,1,0,10,12,26,8,2,8,0.9285714,70,0.42857143,1,0.0,0.375,0,0,6.0,1,0.7777778,0,False
synapse,org.apache.synapse.endpoints.AddressEndpoint,5,3,0,20,51,0,4,16,5,0.0,319,1.0,1,0.8181818,0.6666667,2,3,62.6,23,6.4,1,True
synapse,org.apache.synapse.config.xml.AggregateMediatorSerializer,4,2,0,14,29,6,0,14,3,1.0,156,1.0,0,0.75,0.5555556,0,0,37.75,10,2.75,0,False
synapse,org.apache.synapse.config.xml.XMLConfigConstants,2,1,0,4,5,1,4,0,1,1.6896552,88,0.0,0,0.0,1.0,0,0,28.5,0,0.0,2,True
synapse,org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.7222222,113,1.0,0,0.0,0.42857143,0,0,14.285714,7,1.7142857,0,False
synapse,org.apache.synapse.statistics.StatisticsCollector,10,1,0,8,20,9,7,1,10,0.6666667,148,1.0,0,0.0,0.475,0,0,13.5,2,1.2,0,False
synapse,org.apache.synapse.config.xml.SwitchMediatorSerializer,3,2,0,13,27,3,0,13,3,2.0,128,0.0,0,0.75,0.5555556,0,0,41.666668,8,3.0,0,False
synapse,org.apache.synapse.endpoints.algorithms.RoundRobin,4,1,0,9,14,0,3,6,3,0.5,89,1.0,0,0.0,0.5833333,0,0,20.75,5,1.75,3,True
synapse,org.apache.synapse.mediators.MediatorWorker,5,1,0,7,18,0,1,6,3,0.5,153,1.0,2,0.0,0.5,0,0,28.8,4,1.6,0,False
synapse,org.apache.synapse.util.xpath.SynapseXPathFunctionContext,2,1,0,6,7,0,1,5,2,0.0,36,1.0,1,0.0,0.625,0,0,16.0,1,0.5,0,False
synapse,org.apache.synapse.util.TemporaryData,9,1,0,10,30,6,7,5,5,0.671875,235,0.125,0,0.0,0.34375,0,0,24.222221,3,1.1111112,1,True
synapse,org.apache.synapse.config.xml.PropertyHelper,7,1,0,7,42,9,3,4,4,0.33333334,558,1.0,0,0.0,0.3,0,0,78.57143,12,3.2857144,1,True
synapse,org.apache.synapse.core.axis2.DynamicAxisOperation,3,5,0,6,6,3,2,5,3,2.0,18,0.0,0,0.99115044,0.5,0,0,5.0,1,0.33333334,0,False
synapse,org.apache.synapse.config.xml.endpoints.EndpointSerializer,8,1,6,28,44,26,10,23,3,0.9285714,342,1.0,0,0.0,0.37142858,0,0,41.5,19,3.75,1,True
synapse,org.apache.synapse.config.xml.PropertyMediatorSerializer,3,2,0,10,21,3,0,10,3,2.0,110,0.0,0,0.75,0.5555556,0,0,35.666668,9,3.3333333,0,False
synapse,org.apache.synapse.config.xml.FilterMediatorSerializer,3,3,0,11,27,3,0,11,3,2.0,145,0.0,0,0.7777778,0.5555556,0,0,47.333332,10,3.6666667,0,False
synapse,org.apache.synapse.endpoints.EndpointContext,12,1,0,12,37,2,5,7,8,0.77272725,319,1.0,0,0.0,0.25974026,0,0,24.75,7,2.5833333,1,True
synapse,org.apache.synapse.mediators.db.Statement,6,1,0,7,12,1,6,2,6,0.6666667,56,0.0,0,0.0,0.5555556,0,0,7.8333335,1,0.8333333,0,False
synapse,org.apache.synapse.ServerManager,25,1,0,32,86,174,11,21,22,0.8680556,740,1.0,2,0.0,0.33333334,0,0,28.12,11,2.48,3,True
synapse,org.apache.synapse.config.xml.SendMediatorSerializer,3,2,0,9,15,3,0,9,3,2.0,50,0.0,0,0.75,0.5555556,0,0,15.666667,4,1.6666666,0,False
