className,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bugDensity,type
org.gjt.sp.jedit.io.BufferIORequest,11,2,0,13,104,11,2,13,3,0.914285714,1460,0.333333333,3,0.333333333,0.236363636,0,0,129.8181818,19,5.4545,0,0.0,NON
org.gjt.sp.jedit.Macros,28,1,0,25,104,312,7,21,22,0.875,721,1.0,2,0.0,0.114478114,0,0,24.46428571,8,2.25,1,0.0055478502080443,NON
org.gjt.sp.jedit.buffer.BufferChangeListener,4,1,0,4,4,6,4,1,4,2.0,4,0.0,0,0.0,0.916666667,0,0,0.0,1,1.0,0,0.0,IL
org.gjt.sp.jedit.options.OverviewOptionPane,3,6,0,3,16,3,1,2,3,2.0,50,0.0,0,0.996987952,1.0,2,4,15.66666667,1,0.6667,0,0.0,NON
org.gjt.sp.jedit.gui.FontSelector,3,6,0,6,18,3,5,2,1,2.0,67,0.0,0,0.997382199,0.444444444,0,0,21.33333333,2,1.0,0,0.0,NON
org.gjt.sp.jedit.textarea.TextAreaExtension,4,1,5,9,5,6,9,0,4,2.0,11,0.0,0,0.0,0.75,0,0,1.75,1,0.75,0,0.0,NON
org.gjt.sp.jedit.search.SearchAndReplace,33,1,0,36,121,228,10,29,30,0.646875,1520,1.0,2,0.0,0.1363636359999999,0,0,44.75757576,27,3.7879,1,0.0006578947368421,NON
bsh.ParserTokenManager,50,1,0,5,66,3,1,4,6,0.75170068,6336,0.166666667,1,0.0,0.5,0,0,125.24,84,6.72,0,0.0,NON
org.gjt.sp.jedit.Marker,7,1,0,7,10,0,7,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.571428571,2,1.1429,0,0.0,NON
org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,36,36,1,7,8,0.869565217,492,1.0,4,0.541666667,0.319444444,1,3,38.08333333,13,3.5833,0,0.0,NON
bsh.NameSpace,54,1,1,47,138,1259,37,18,38,0.938903863,1694,0.80952381,4,0.0,0.110987791,0,0,29.98148148,6,1.6296,0,0.0,NON
org.gjt.sp.jedit.gui.HistoryTextField,28,6,0,19,89,206,16,6,15,0.772486772,614,1.0,1,0.970588235,0.219387755,3,7,20.67857143,12,2.25,1,0.001628664495114,NON
org.gjt.sp.util.IntegerArray,6,1,0,4,8,0,4,0,6,0.5,66,1.0,0,0.0,0.75,0,0,9.666666667,2,1.0,0,0.0,NON
bsh.BshClassManager,26,1,0,10,38,311,7,3,23,0.8733333329999999,177,1.0,1,0.0,0.16,0,0,5.576923077000001,3,1.1923,0,0.0,NON
org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1.0,16,0.0,0,0.0,0.75,0,0,6.0,0,0.0,0,0.0,NAN
org.gjt.sp.jedit.gui.ErrorListDialog,5,7,0,6,39,6,3,4,3,0.75,214,1.0,0,0.99391172,0.3,3,6,41.4,1,0.8,0,0.0,NON
org.gjt.sp.jedit.gui.CheckBoxListModel,11,2,0,2,24,35,1,1,7,0.8666666670000001,163,0.666666667,0,0.64,0.303030303,2,3,13.54545455,4,1.4545,0,0.0,NAN
org.gjt.sp.jedit.gui.EnhancedMenuItem,6,6,0,6,36,3,3,4,3,0.533333333,203,1.0,1,0.994993742,0.32,2,11,31.83333333,8,2.3333,0,0.0,NON
org.gjt.sp.jedit.buffer.ContentManager,10,1,0,2,16,0,2,0,8,0.222222222,388,1.0,0,0.0,0.44,0,0,37.4,6,2.3,0,0.0,NON
gnu.regexp.CharUnit,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,0.0,NON
org.gjt.sp.util.WorkThreadPool,22,1,0,14,52,107,13,5,9,0.8660714290000001,648,0.8125,5,0.0,0.166666667,0,0,27.72727273,12,2.9545,0,0.0,IL
org.gjt.sp.jedit.gui.FontSelectorDialog,17,7,0,5,76,98,3,4,4,0.875,629,1.0,0,0.97754491,0.1875,1,3,35.35294118,5,1.1765,0,0.0,NAN
org.gjt.sp.jedit.gui.TipOfTheDay,8,7,0,6,58,20,2,6,3,0.8,293,1.0,0,0.989393939,0.375,3,6,35.0,5,1.375,0,0.0,NON
org.gjt.sp.jedit.OperatingSystem,11,1,0,18,24,11,17,1,9,0.977777778,170,1.0,0,0.0,0.1,0,0,13.63636364,3,1.7273,0,0.0,NON
org.gjt.sp.jedit.gui.DockableWindowManager,28,5,0,27,78,230,17,17,20,0.925925926,697,0.642857143,5,0.961708395,0.206349206,0,0,23.39285714,11,2.2143,1,0.0086083213773314,NON
org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,11,27,0,4,8,0,0.5,158,0.0,0,0.0,0.466666667,0,0,30.0,5,1.8,1,0.0126582278481012,NON
org.gjt.sp.jedit.gui.AbbrevEditor,8,5,0,5,31,0,4,1,8,0.571428571,418,1.0,0,0.989393939,0.625,0,0,50.875,12,3.0,0,0.0,NON
org.gjt.sp.jedit.gui.EnhancedButton,3,6,0,4,13,1,2,3,2,0.5,54,1.0,1,0.997382199,0.4,1,1,16.66666667,1,0.6667,0,0.0,NON
org.gjt.sp.jedit.options.ToolBarOptionPane,12,6,0,10,65,34,3,9,1,0.7840909090000001,448,1.0,0,0.983655275,0.5,3,5,35.66666667,8,2.0833,1,0.0044642857142857,NON
org.gjt.sp.jedit.ActionListHandler,11,2,0,6,28,31,1,5,7,0.8,222,1.0,1,0.565217391,0.333333333,1,3,18.45454545,8,2.2727,0,0.0,NON
org.gjt.sp.jedit.gui.MarkersMenu,2,8,0,8,24,1,2,8,2,2.0,126,0.0,0,0.998835856,0.75,3,4,62.0,9,4.5,0,0.0,NON
org.gjt.sp.jedit.browser.VFSFileChooserDialog,13,7,0,17,86,48,5,17,7,0.869047619,530,1.0,1,0.981954887,0.2417582419999999,4,7,39.23076923,10,2.0769,1,0.0113207547169811,NON
org.gjt.sp.jedit.gui.LogViewer,4,5,0,5,26,0,2,5,1,0.666666667,112,1.0,0,0.995426829,0.416666667,0,0,26.25,1,0.75,1,0.0267857142857142,NON
gnu.regexp.IntPair,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,0.0,NAN
org.gjt.sp.jedit.io.FileVFS,21,2,0,12,94,210,5,9,20,1.0,760,0.5,0,0.5121951220000001,0.380952381,1,3,35.0952381,16,3.381,0,0.0,NON
org.gjt.sp.jedit.options.LoadSaveOptionPane,5,6,0,4,35,0,2,3,3,0.7142857140000001,404,1.0,0,0.993993994,0.5,3,5,77.0,5,1.8,0,0.0,NON
org.gjt.sp.jedit.options.ToolBarEditDialog,14,7,0,13,78,55,2,12,4,0.788461538,660,1.0,0,0.98048048,0.214285714,0,0,45.28571429,6,1.7857,0,0.0,NAN
org.gjt.sp.util.WorkThreadProgressListener,2,1,0,5,2,1,5,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,0.0,NON
org.gjt.sp.jedit.syntax.ParserRuleSet,20,1,0,11,30,152,7,4,20,0.935222672,212,1.0,5,0.0,0.155,0,0,8.95,3,1.2,1,0.0047169811320754,NON
org.gjt.sp.jedit.gui.IOProgressMonitor,5,6,0,10,33,4,5,7,2,0.666666667,142,1.0,2,0.993836672,0.5,1,1,26.8,1,0.8,0,0.0,NON
org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,7,6,0,7,32,11,4,6,0,0.7777777779999999,137,1.0,3,0.99086758,0.285714286,0,0,18.14285714,1,0.8571,0,0.0,NON
org.gjt.sp.jedit.buffer.LineElement,11,1,0,2,14,49,2,1,11,0.8,50,1.0,1,0.0,0.454545455,0,0,3.3636363639999995,1,0.9091,0,0.0,NON
org.gjt.sp.jedit.msg.BufferUpdate,6,3,0,12,14,5,9,5,5,0.938461538,87,0.153846154,1,0.6,0.4,1,1,11.33333333,1,0.6667,0,0.0,NON
org.gjt.sp.jedit.search.SearchFileSet,5,1,0,8,5,10,8,1,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0,0.0,NON
org.gjt.sp.jedit.pluginmgr.Roster,5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.466666667,0,0,15.2,4,2.0,1,0.0121951219512195,NON
org.gjt.sp.jedit.search.HyperSearchResults,14,5,0,19,67,55,10,16,8,0.8205128209999999,361,0.833333333,1,0.98048048,0.257142857,3,12,24.35714286,10,1.8571,1,0.0055401662049861,NON
